window_start,window_end,symbol,news_count,avg_sentiment,max_sentiment,min_sentiment,sentiment_std,breaking_count,avg_breaking_score,has_sec,has_fed,has_blackrock,has_major_entity,positive_keyword_count,negative_keyword_count,vol_pre_24h,volume_pre_24h,rsi_24h,price_change_24h,high_low_range_24h,volume_ma_ratio,market_cap_rank,time_of_day,day_of_week,price_at_window,price_1h,price_24h,ret_1h,ret_24h,baseline_ret_1h,baseline_ret_24h,abret_1h,abret_24h,label_1h,label_24h
2025-12-19 18:00:00,2025-12-19 19:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,5.519617723476969,4945198.138,62.74752475247528,1.7360539740003285,9.223134839151268,1.4811507322517488,4,18,4,124.79,126.25,126.0,1.1699655421107409,0.9696289766808187,-0.6046490052794594,-0.8424447184516526,1.7746145473902004,1.8120736951324714,UP,UP
2025-12-19 19:00:00,2025-12-19 20:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.5231415309430982,25963.902430000002,50.76376835389604,3.162322618338984,5.86140842375271,1.530737216912964,1,19,4,87845.92,88099.6,88232.92,0.2887783519143605,0.440544079907183,-0.09222616907256755,-0.35204974408995626,0.38100452098692805,0.7925938239971393,UP,UP
2025-12-19 19:00:00,2025-12-19 20:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.5563185215634228,625267.0679,65.70733402850195,6.628132267885976,8.82137799574083,1.4898466620733746,2,19,4,2985.02,2995.52,2978.05,0.35175643714279975,-0.23349927303668985,-0.06518258108709016,-0.3482091656526721,0.4169390182298899,0.11470989261598227,UP,DOWN
2025-12-19 19:00:00,2025-12-19 20:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.2260149461363334,1283406.957,69.72656250000006,3.5099265109136866,4.473417319370962,3.362002869895745,3,19,4,856.15,860.44,853.05,0.501080418151034,-0.3620860830461978,-0.052645629751351404,-0.3058627605209784,0.5537260479023854,-0.056223322525219444,UP,DOWN
2025-12-19 19:00:00,2025-12-19 20:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,4.2566152359853735,4878228.887,62.28070175438603,6.150051037767952,9.223134839151268,1.4642593329638676,4,19,4,126.25,127.18,126.05,0.7366336633663421,-0.15841584158416067,0.06249639571157828,-0.4768972725584506,0.6741372676547638,0.31848143097428994,UP,UP
2025-12-19 20:00:00,2025-12-19 21:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.6101656640253537,22992.61579,58.684393751891356,3.858084370730882,5.86140842375271,1.3484258418387385,1,20,4,88099.6,87839.4,88271.6,-0.29534753846783823,0.1952335765429128,0.29237473330979685,-0.3101624247453801,-0.5877222717776351,0.5053960012882929,DOWN,UP
2025-12-19 20:00:00,2025-12-19 21:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.5577275855003085,595353.7241,69.36024844720501,7.326175905884375,8.642472731458822,1.4176534483169076,2,20,4,2995.52,2977.86,2984.59,-0.5895470569383564,-0.3648782181390822,0.3619478949191262,-0.3317358041205632,-0.9514949518574827,-0.03314241401851903,DOWN,DOWN
2025-12-19 20:00:00,2025-12-19 21:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.317861702751772,1255497.128,73.72881355932206,4.315670196044979,4.6086882307757895,3.282453635346521,3,20,4,860.44,854.84,853.29,-0.6508298080052093,-0.8309702012923725,0.2517667261578805,-0.22363493792007744,-0.9025965341630897,-0.607335263372295,DOWN,DOWN
2025-12-19 20:00:00,2025-12-19 21:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,4.309251739827862,4435178.161,69.58874458874465,7.712652504052561,9.223134839151268,1.3304941895143285,4,20,4,127.18,126.79,126.45,-0.3066519893064952,-0.5739896210095958,0.44812226770494784,-0.3900467666582676,-0.7547742570114431,-0.18394285435132823,DOWN,DOWN
2025-12-19 21:00:00,2025-12-19 22:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.351558304684074,22075.00016,57.751188107104525,2.8828945609035155,5.724698705203129,1.28956598363647,1,21,4,87839.4,88344.78,88208.73,0.5753454600099781,0.42046052227132896,0.06832906250234094,-0.36072740610353665,0.5070163975076372,0.7811879283748656,UP,UP
2025-12-19 21:00:00,2025-12-19 22:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.2128354324710355,577097.8098,66.25162482041455,5.856618335636214,8.597935920025886,1.37368080019633,2,21,4,2977.86,2987.84,2978.9,0.33513999986567594,0.034924408803636287,0.14903908516197364,-0.43848911970677873,0.1861009147037023,0.473413528510415,DOWN,UP
2025-12-19 21:00:00,2025-12-19 22:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.1020287684763534,1249214.913,73.669309173273,3.633757693280508,5.068658389482537,3.257443940345495,3,21,4,854.84,856.28,852.5,0.1684525759206332,-0.2737354358710439,0.1919447090437186,-0.35943054244415734,-0.0234921331230854,0.08569510657311347,DOWN,DOWN
2025-12-19 21:00:00,2025-12-19 22:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.6908122182272582,4369640.939,70.0106723585913,5.895087427144057,9.215920737956958,1.30646055662918,4,21,4,126.79,126.87,126.33,0.06309645871125348,-0.36280463758972153,0.301288385191541,-0.5061366741695085,-0.23819192648028753,0.14333203657978694,DOWN,DOWN
2025-12-19 22:00:00,2025-12-19 23:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.3841019868269013,21418.67338,48.48606381905011,2.636648825092109,5.040204327939852,1.2509877197740897,1,22,4,88344.78,88136.94,88279.35,-0.23526007988247466,-0.07406210078285667,-0.01943541526505818,-0.2994078419134497,-0.21582466461741648,0.22534574113059302,DOWN,UP
2025-12-19 22:00:00,2025-12-19 23:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.316581652336438,541340.1066,58.16001498969464,5.246304896409867,7.5257331866425945,1.289701149769397,2,22,4,2987.84,2979.5,2977.37,-0.27913141265931724,-0.35042037056871367,0.0015657728369539397,-0.4488360454774538,-0.28069718549627115,0.09841567490874015,DOWN,DOWN
2025-12-19 22:00:00,2025-12-19 23:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.2575633533686306,1244489.997,64.48574969021075,2.782253216303954,4.8578516014494575,3.238795925242909,3,22,4,856.28,856.17,852.83,-0.012846265240343538,-0.4029055916288985,0.06972543231940201,-0.3859983903155941,-0.08257169755974554,-0.01690720131330442,DOWN,DOWN
2025-12-19 22:00:00,2025-12-19 23:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.699692761643193,4214046.732,63.4285714285715,5.834724540901511,8.723747980613899,1.2545608599201707,4,22,4,126.87,126.27,126.03,-0.4729250413809478,-0.6620950579333202,0.07085061742567712,-0.5926235163922843,-0.5437756588066249,-0.06947154154103596,DOWN,DOWN
2025-12-19 23:00:00,2025-12-20 00:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.4197800005165657,21337.837760000002,52.936166288928455,3.3074002989601587,5.040204327939852,1.2447673040776013,1,23,4,88136.94,88005.63,88360.9,-0.14898406956265747,0.25410457862502583,-0.06191684194204775,-0.32326153522933365,-0.08706722762060973,0.5773661138543595,DOWN,UP
2025-12-19 23:00:00,2025-12-20 00:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.3069430928966663,534632.0366,60.91220607349643,5.630760419575968,7.5257331866425945,1.2735790533632751,2,23,4,2979.5,2974.55,2977.93,-0.16613525759354986,-0.052693404933719205,-0.06210047706735318,-0.45268289782645155,-0.10403478052619668,0.39998949289273233,DOWN,UP
2025-12-19 23:00:00,2025-12-20 00:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.2324007803460897,1236982.92,64.22865701447832,3.157565024636467,4.8578516014494575,3.2171820453295794,3,23,4,856.17,854.26,854.17,-0.2230865365523165,-0.2335984675940526,-0.03288048939423921,-0.3874396944951455,-0.1902060471580773,0.1538412269010929,DOWN,DOWN
2025-12-19 23:00:00,2025-12-20 00:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.6788434161651016,4166641.5609999998,61.44578313253018,6.078595317725761,8.723747980613899,1.2429419306794196,4,23,4,126.27,125.8,125.81,-0.37221826245347184,-0.3642987249544577,-0.16633005072162682,-0.6121102000505095,-0.20588821173184502,0.24781147509605184,DOWN,UP
2025-12-20 00:00:00,2025-12-20 01:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.4503229128908486,21256.65004,50.368764459935186,2.957845393860721,5.040204327939852,1.239521151731578,1,0,5,88005.63,88075.89,88387.92,0.07983580141406267,0.4343926632875574,0.04403297408560574,-0.3517207244441208,0.03580282732845693,0.7861133877316782,DOWN,UP
2025-12-20 00:00:00,2025-12-20 01:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.346441074524102,531702.5439,57.003520517112015,5.24363751964818,7.5257331866425945,1.2664262650237992,2,0,5,2974.55,2976.2,2979.76,0.05547057538113786,0.17515254408229936,0.09697284720370934,-0.4827398664926871,-0.04150227182257148,0.6578924105749864,DOWN,UP
2025-12-20 00:00:00,2025-12-20 01:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.237581785912263,1227346.957,63.415252090195054,3.0189632767001875,4.8578516014494575,3.1909176231667558,3,0,5,854.26,852.78,854.29,-0.17324936202093252,0.003511811392312963,-0.06140641279868313,-0.41197557804411034,-0.1118429492222494,0.41548738943642327,DOWN,UP
2025-12-20 00:00:00,2025-12-20 01:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.5296563366868323,4090548.5919999997,58.95953757225433,6.610942249240121,8.723747980613899,1.2227154382533119,4,0,5,125.8,125.55,126.03,-0.19872813990461047,0.18282988871224481,0.13227091201530586,-0.6883658209291165,-0.3309990519199163,0.8711957096413613,DOWN,UP
2025-12-20 01:00:00,2025-12-20 02:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.4197228856877273,21176.57893,46.956837513326896,3.1471946402520614,5.040204327939852,1.2342986847822348,1,1,5,88075.89,88204.04,88011.83,0.14549952319527418,-0.07273273083019391,0.16056965509514323,-0.32137739968132173,-0.015070131899869055,0.24864466885112782,DOWN,UP
2025-12-20 01:00:00,2025-12-20 02:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.3163827802497194,525429.9550000001,55.70155650800821,5.441983956214573,7.5257331866425945,1.252575358651567,2,1,5,2976.2,2982.66,2967.53,0.21705530542302387,-0.2913110678045702,0.21363512324160958,-0.4541764950597775,0.003420182181414294,0.16286542725520725,DOWN,DOWN
2025-12-20 01:00:00,2025-12-20 02:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.0884242667490747,1222479.618,60.752427184466114,3.524079594755089,4.8578516014494575,3.1798922790158626,3,1,5,852.78,855.8,851.8,0.35413588498791976,-0.11491826731396353,0.11538346850138204,-0.445582730493567,0.23875241648653772,0.33066446317960346,DOWN,UP
2025-12-20 01:00:00,2025-12-20 02:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.5775955410571316,4053578.096,55.82417582417584,6.267950667342458,8.723747980613899,1.2126932482838348,4,1,5,125.55,125.84,125.09,0.2309836718438919,-0.36638789326960874,0.20361156615108217,-0.719449145851623,0.027372105692809734,0.35306125258201426,DOWN,UP
2025-12-20 02:00:00,2025-12-20 03:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.406253849368474,21055.7381,48.571222482566405,2.8402058581486185,5.009174210630857,1.2265894211150163,1,2,5,88204.04,88214.98,87943.76,0.012403059995893986,-0.2950885242898158,0.14609083528069206,-0.30337623262230917,-0.13368777528479808,0.008287708332493371,DOWN,DOWN
2025-12-20 02:00:00,2025-12-20 03:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.3067545979704174,519337.1158,53.338481644291264,4.958016088249078,7.380068552573564,1.238789580280515,2,2,5,2982.66,2989.41,2965.72,0.22630806059021144,-0.5679494142812139,0.19915282191196787,-0.4251792828800866,0.02715523867824357,-0.14277013140112732,DOWN,DOWN
2025-12-20 02:00:00,2025-12-20 03:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.1141512351361413,1211181.842,54.72036942021547,3.157207141820296,4.8578516014494575,3.1517552542202765,3,2,5,855.8,858.41,847.67,0.30497779855106494,-0.949988315026875,0.014076307255661993,-0.43055615893647226,0.29090149129540294,-0.5194321560904027,DOWN,DOWN
2025-12-20 02:00:00,2025-12-20 03:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,3.599917385438673,3998040.985,51.0882016036655,5.539677202420985,8.456318914334181,1.1973830036621098,4,2,5,125.84,126.21,124.89,0.2940241576605136,-0.7549268912905299,0.10860041818451596,-0.6892377777637382,0.18542373947599763,-0.06568911352679174,DOWN,DOWN
2025-12-20 03:00:00,2025-12-20 04:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.9409348260738133,20866.250070000002,54.26293747397804,1.5106790212470926,4.4264445692214975,1.213461723372494,1,3,5,88214.98,88295.37,88070.64,0.09112964714156192,-0.16362300371206398,0.03398060378459926,-0.32564538552044475,0.057149043356962664,0.16202238180838077,DOWN,DOWN
2025-12-20 03:00:00,2025-12-20 04:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.1238358621112585,509010.3627,57.971450942600704,2.5317891653861495,6.531209764185057,1.214275412577685,2,3,5,2989.41,2984.31,2972.81,-0.17060222585727317,-0.5552935194570137,-0.0403651078213352,-0.42682097043044065,-0.13023711803593796,-0.128472549026573,DOWN,DOWN
2025-12-20 03:00:00,2025-12-20 04:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.7106272417093782,1192020.7999999998,63.29607486353001,2.165556431010194,4.3414604634279135,3.101624865631063,3,3,5,858.41,854.36,850.3,-0.47180251860998296,-0.9447699817103731,-0.12399798320860203,-0.45034415276226786,-0.3478045354013809,-0.4944258289481052,DOWN,DOWN
2025-12-20 03:00:00,2025-12-20 04:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.9196749865217075,3981248.036,50.291036088474954,3.4953532362858786,7.5441547518923455,1.191453211789621,4,3,5,126.21,126.26,125.22,0.039616512162278246,-0.7844069408129268,0.08409955598586848,-0.7024376668760073,-0.04448304382359023,-0.08196927393691955,DOWN,DOWN
2025-12-20 04:00:00,2025-12-20 05:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.9321661264948935,18929.428180000003,52.755501135897866,1.2762311984821701,3.1766175392691687,1.1007377730173618,1,4,5,88295.37,88295.31,88065.83,-6.795373301869815e-05,-0.2599683312952804,-0.04990491984064248,-0.3161442913363709,0.04983696610762378,0.05617596004109049,DOWN,DOWN
2025-12-20 04:00:00,2025-12-20 05:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.1026186182044495,420650.57180000003,58.322881204085284,2.3374516026332186,3.8839526812035348,1.0032287697347675,2,4,5,2984.31,2980.99,2975.18,-0.11124849630233333,-0.3059333648314052,-0.05998358847742247,-0.4479112906565844,-0.05126490782491086,0.1419779258251792,DOWN,DOWN
2025-12-20 04:00:00,2025-12-20 05:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.716120983008978,1166558.668,63.67378440957044,2.5322201120387873,3.210015439671584,3.033330224142035,3,4,5,854.36,854.15,848.63,-0.02457980242521143,-0.6706774661735121,-0.05887703478805844,-0.5040602442402375,0.03429723236284701,-0.16661722193327455,DOWN,DOWN
2025-12-20 04:00:00,2025-12-20 05:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.7746449765572043,3681468.7589999996,51.69683257918551,2.751770740047216,5.372888339513811,1.1011665356263878,4,4,5,126.26,126.38,125.19,0.0950419768731113,-0.8474576271186499,-0.15090644031784756,-0.6999685222733321,0.24594841719095886,-0.14748910484531785,DOWN,DOWN
2025-12-20 05:00:00,2025-12-20 06:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.9324326438428456,18436.629249999998,51.49804952289929,1.3259360373743596,3.1766175392691687,1.0713860344083255,1,5,5,88295.31,88305.81,88138.95,0.011891911359731338,-0.1770875485911999,0.20694109584842874,-0.31334367887858244,-0.1950491844886974,0.13625613028738254,DOWN,DOWN
2025-12-20 05:00:00,2025-12-20 06:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.1205634931767343,400932.16740000003,52.3785296362249,2.1086810735352524,3.7864885113168456,0.955279838204578,2,5,5,2980.99,2980.55,2973.44,-0.014760197115709878,-0.2532715641447884,0.3889964565376863,-0.46038258763275397,-0.40375665365339614,0.20711102348796556,DOWN,UP
2025-12-20 05:00:00,2025-12-20 06:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.8069623022528059,1143477.507,57.1563310539968,1.788288556621194,3.210015439671584,2.971787390976622,3,5,5,854.15,853.8,848.4,-0.040976409295793804,-0.673183867002283,0.4570397828243022,-0.49779298832241625,-0.498016192120096,-0.1753908786798668,DOWN,DOWN
2025-12-20 05:00:00,2025-12-20 06:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.7598297860265544,3565353.746,51.36674259681099,2.9601239500937857,5.026694045174541,1.065236272499218,4,5,5,126.38,126.28,125.28,-0.07912644405759955,-0.8703908846336402,0.35783543738092194,-0.6621004938331089,-0.4369618814385215,-0.20829039080053136,DOWN,DOWN
2025-12-20 06:00:00,2025-12-20 07:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.8993061826081212,17945.11961,54.740686753573755,0.9280616747792456,2.940613609168209,1.0410726112972377,1,6,5,88305.81,88275.41,88090.72,-0.03442582090577526,-0.24357400719159533,0.08674379659618345,-0.31612814771675024,-0.1211696175019587,0.07255414052515491,DOWN,DOWN
2025-12-20 06:00:00,2025-12-20 07:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.9598754771431974,386524.1424,55.379236148466944,1.1187207641764974,3.567239830177161,0.9204487944543343,2,6,5,2980.55,2981.24,2976.27,0.023150089748522916,-0.14359765815034808,-0.01927414137345141,-0.4832887240293283,0.042424231121974326,0.33969106587898024,DOWN,UP
2025-12-20 06:00:00,2025-12-20 07:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.7459798866025418,1117418.063,59.22306376740775,1.2361921016450896,2.8800152710006066,2.9002929987561537,3,6,5,853.8,853.85,849.81,0.005856172405723613,-0.4673225579761079,-0.08565595151660729,-0.5448159989713786,0.0915121239223309,0.07749344099527067,DOWN,DOWN
2025-12-20 06:00:00,2025-12-20 07:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.702531850884567,3417663.402,58.09284818067749,2.390018634043578,4.665629860031107,1.021379425053553,4,6,5,126.28,126.17,125.41,-0.08710801393728178,-0.6889452011403268,0.016434098208333175,-0.701860895070778,-0.10354211214561496,0.012915693930451222,DOWN,DOWN
2025-12-20 07:00:00,2025-12-20 08:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.8238535577536767,17620.108650000002,54.47828332472549,0.40067808635027585,2.940613609168209,1.0222808915430739,1,7,5,88275.41,88257.21,88174.79,-0.020617293083087452,-0.11398417747367007,-0.014219131712433417,-0.31344028431782656,-0.006398161370654035,0.1994561068441565,DOWN,DOWN
2025-12-20 07:00:00,2025-12-20 08:00:00,ETHUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.959119806960227,376045.7469,54.60723022560495,0.9763765656072935,2.8505261723938227,0.8959083375890085,2,7,5,2981.24,2983.05,2981.09,0.060712991909420255,-0.00503146341789444,0.08151127225280509,-0.4780872088996045,-0.020798280343384837,0.47305574548171003,DOWN,UP
2025-12-20 07:00:00,2025-12-20 08:00:00,BNBUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.7441705446202433,1081156.5469999998,56.969696969696955,1.2631204412026305,2.39624769934098,2.8071807583907913,3,7,5,853.85,853.61,849.89,-0.028107981495579915,-0.46378169467705527,0.014028929676785032,-0.5076646564227768,-0.04213691117236495,0.04388296174572154,DOWN,DOWN
2025-12-20 07:00:00,2025-12-20 08:00:00,SOLUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,2.5972837738782744,3303466.51,56.34517766497463,1.4786242365798805,3.5971805881876344,0.9877621466111686,4,7,5,126.17,126.47,125.3,0.23777443132281614,-0.689545850836177,0.03875369582719214,-0.7067713865917596,0.199020735495624,0.01722553575558261,DOWN,DOWN
2025-12-20 08:00:00,2025-12-20 09:00:00,BTCUSDT,0,0.5,0.5,0.5,0.0,0,0.0,0,0,0,0,0,0,1.8172322247360821,16013.704720000002,75.69971216692782,0.19594160365882288,2.940613609168209,0.9285183692348848,1,8,5,88257.21,88224.0,88537.87,-0.03762865379497766,0.31800234791014687,0.06048452457717252,-0.3390653260934818,-0.09811317837215018,0.6570676740036286,DOWN,UP
